node,degree,degree_centrality,closeness_centrality,betweness_centrality,eigenvector_centrality,clustering
3359,18,4.46E-03,1.06E-03,4.91E-06,1.38E-11,5.75E-01
3360,74,1.83E-02,2.11E-03,2.07E-05,3.77E-10,3.19E-01
3361,14,3.47E-03,0,0,3.50E-12,4.29E-01
3362,75,1.86E-02,2.46E-03,3.34E-05,1.05E-09,4.65E-01
3363,131,3.24E-02,2.06E-03,8.61E-05,2.24E-09,4.12E-01
3364,49,1.21E-02,1.08E-03,2.20E-05,5.04E-10,5.89E-01
3365,46,1.14E-02,2.06E-03,4.14E-05,5.80E-11,2.71E-01
3366,62,1.54E-02,1.32E-03,6.19E-05,7.88E-11,3.16E-01
3367,11,2.72E-03,1.24E-03,1.12E-08,3.99E-11,9.09E-01
3368,9,2.23E-03,0,0,6.92E-13,8.89E-01
3369,43,1.06E-02,1.00E-03,9.12E-06,1.02E-10,3.86E-01
3370,6,1.49E-03,0,0,1.69E-11,8.00E-01
3371,15,3.71E-03,7.43E-04,1.08E-06,4.62E-12,8.48E-01
3372,7,1.73E-03,0,0,4.40E-14,1.00E+00
3373,17,4.21E-03,0,0,2.28E-11,3.16E-01
3374,16,3.96E-03,0,0,3.57E-12,4.50E-01
3375,3,7.43E-04,0,0,1.01E-11,6.67E-01
3376,8,1.98E-03,9.91E-04,0,3.46E-12,1.00E+00
3377,31,7.68E-03,1.44E-03,1.87E-06,6.32E-11,5.72E-01
3378,60,1.49E-02,1.62E-03,2.58E-06,2.05E-10,4.82E-01
3379,25,6.19E-03,3.30E-04,5.76E-06,3.29E-11,5.43E-01
3380,21,5.20E-03,0,0,5.76E-11,4.14E-01
3381,54,1.34E-02,7.43E-04,1.35E-06,3.54E-10,7.00E-01
3382,17,4.21E-03,2.48E-04,2.66E-08,3.49E-13,9.12E-01
3383,17,4.21E-03,0,0,2.27E-11,4.34E-01
3384,49,1.21E-02,1.18E-03,9.21E-07,8.07E-10,6.09E-01
3385,53,1.31E-02,0,0,1.27E-10,2.66E-01
3386,52,1.29E-02,1.76E-03,7.53E-06,3.85E-10,4.31E-01
3387,97,2.40E-02,1.44E-03,9.19E-06,2.57E-09,4.86E-01
3388,10,2.48E-03,3.71E-04,3.05E-06,1.83E-10,5.56E-01
3389,7,1.73E-03,0,0,1.65E-11,8.57E-01
3390,25,6.19E-03,3.71E-04,3.70E-06,1.11E-09,4.77E-01
3391,53,1.31E-02,1.32E-03,1.58E-06,4.43E-10,7.02E-01
3392,17,4.21E-03,7.43E-04,6.26E-06,1.34E-10,5.37E-01
3393,19,4.71E-03,0,0,8.41E-11,2.92E-01
3394,31,7.68E-03,3.30E-04,7.00E-07,8.53E-10,3.91E-01
3395,38,9.41E-03,1.10E-03,1.34E-05,5.04E-11,3.20E-01
3396,76,1.88E-02,9.91E-04,7.12E-06,4.43E-10,4.30E-01
3397,115,2.85E-02,1.21E-03,1.37E-05,8.57E-10,3.67E-01
3398,8,1.98E-03,2.48E-04,1.10E-07,2.68E-12,8.93E-01
3399,37,9.16E-03,2.48E-04,1.96E-07,1.24E-09,6.47E-01
3400,35,8.67E-03,0,0,6.82E-10,4.97E-01
3401,8,1.98E-03,7.43E-04,0,4.08E-12,1.00E+00
3402,15,3.71E-03,4.95E-04,1.50E-06,8.11E-12,6.00E-01
3403,52,1.29E-02,3.30E-04,4.11E-06,4.08E-10,3.02E-01
3404,18,4.46E-03,0,0,6.59E-11,4.18E-01
3405,13,3.22E-03,0,0,6.94E-12,5.00E-01
3406,70,1.73E-02,9.91E-04,5.46E-05,7.26E-10,3.83E-01
3407,2,4.95E-04,0,0,1.68E-14,1.00E+00
3408,2,4.95E-04,0,0,1.54E-13,1.00E+00
3409,16,3.96E-03,0,0,1.40E-10,3.00E-01
3410,16,3.96E-03,4.95E-04,1.45E-07,4.27E-12,7.42E-01
3411,62,1.54E-02,2.48E-04,7.28E-07,2.68E-10,3.57E-01
3412,45,1.11E-02,2.48E-04,1.91E-05,3.88E-11,4.63E-01
3413,3,7.43E-04,0,0,3.44E-14,1.00E+00
3414,18,4.46E-03,0,0,6.62E-10,7.25E-01
3415,29,7.18E-03,0,0,1.11E-10,3.67E-01
3416,53,1.31E-02,4.95E-04,5.45E-07,6.08E-10,7.55E-01
3417,89,2.20E-02,4.95E-04,8.33E-06,2.35E-09,4.86E-01
3418,10,2.48E-03,0,0,1.48E-11,5.33E-01
3419,63,1.56E-02,2.48E-04,7.54E-07,6.64E-10,5.83E-01
3420,23,5.70E-03,0,0,1.31E-11,5.42E-01
3421,20,4.95E-03,0,0,2.40E-10,4.63E-01
3422,40,9.91E-03,2.48E-04,9.31E-07,4.93E-10,4.62E-01
3423,16,3.96E-03,0,0,4.01E-13,9.17E-01
3424,7,1.73E-03,0,0,1.45E-11,9.52E-01
3425,10,2.48E-03,2.48E-04,2.74E-07,6.43E-12,7.11E-01
3426,113,2.80E-02,2.48E-04,8.31E-06,3.28E-09,4.26E-01
3427,9,2.23E-03,0,0,7.51E-12,8.61E-01
3428,8,1.98E-03,0,0,4.74E-11,4.64E-01
3429,5,1.24E-03,0,0,1.34E-11,9.00E-01
3430,21,5.20E-03,0,0,1.16E-09,4.48E-01
3431,23,5.70E-03,0,0,1.87E-10,1.94E-01
3432,6,1.49E-03,0,0,1.53E-12,4.00E-01
3433,65,1.61E-02,0,0,1.89E-09,5.56E-01
3434,107,2.65E-02,0,0,1.58E-09,4.20E-01
3435,49,1.21E-02,0,0,2.10E-09,5.74E-01
3436,7,1.73E-03,0,0,1.99E-10,5.71E-01
3437,547,1.35E-01,1.34E-01,8.19E-03,2.11E-16,3.22E-02
3438,24,5.94E-03,2.59E-02,0,3.60E-17,5.80E-01
3439,9,2.23E-03,2.23E-03,0,3.73E-17,7.50E-01
3440,26,6.44E-03,2.27E-02,8.03E-07,3.69E-17,5.23E-01
3441,6,1.49E-03,6.36E-03,0,4.00E-17,5.33E-01
3442,45,1.11E-02,2.55E-02,0,3.84E-17,3.66E-01
3443,22,5.45E-03,2.05E-02,0,3.48E-17,4.98E-01
3444,5,1.24E-03,1.03E-03,0,3.76E-17,9.00E-01
3445,7,1.73E-03,4.31E-03,0,3.80E-17,1.00E+00
3446,11,2.72E-03,4.07E-03,0,3.91E-17,7.27E-01
3447,6,1.49E-03,2.26E-03,0,3.61E-17,6.00E-01
3448,47,1.16E-02,2.95E-02,5.39E-06,4.16E-17,4.72E-01
3449,45,1.11E-02,2.60E-02,1.59E-06,5.64E-17,5.61E-01
3450,18,4.46E-03,2.21E-02,0,3.73E-17,7.65E-01
3451,1,2.48E-04,0,0,3.45E-17,0
3452,16,3.96E-03,1.99E-02,0,4.05E-17,7.50E-01
3453,1,2.48E-04,0,0,3.94E-17,0
3454,14,3.47E-03,1.82E-02,8.03E-05,2.45E-16,2.64E-01
3455,38,9.41E-03,2.31E-02,2.20E-07,4.66E-17,4.85E-01
3456,51,1.26E-02,2.56E-02,6.11E-06,6.33E-17,4.72E-01
3457,6,1.49E-03,5.17E-03,0,3.95E-17,6.67E-01
3458,20,4.95E-03,2.15E-02,0,3.60E-17,6.16E-01
3459,15,3.71E-03,2.17E-02,0,3.33E-17,3.90E-01
3460,28,6.93E-03,2.07E-02,1.59E-06,4.78E-17,4.42E-01
3461,8,1.98E-03,1.83E-02,7.85E-08,4.98E-17,6.79E-01
3462,20,4.95E-03,2.14E-02,1.15E-06,3.99E-17,6.68E-01
3463,24,5.94E-03,2.39E-02,0,3.41E-17,6.41E-01
3464,31,7.68E-03,2.33E-02,7.08E-06,4.84E-17,4.11E-01
3465,16,3.96E-03,7.73E-03,0,3.47E-17,9.42E-01
3466,26,6.44E-03,1.91E-02,1.86E-06,6.16E-17,5.08E-01
3467,3,7.43E-04,8.38E-03,0,3.70E-17,1.00E+00
3468,29,7.18E-03,2.35E-02,4.70E-06,4.36E-17,3.20E-01
3469,28,6.93E-03,2.12E-02,1.75E-05,8.42E-17,5.29E-01
3470,16,3.96E-03,2.02E-02,1.66E-06,4.59E-17,5.67E-01
3471,25,6.19E-03,2.67E-02,3.78E-06,4.30E-17,5.53E-01
3472,15,3.71E-03,2.18E-02,1.41E-07,4.24E-17,8.38E-01
3473,17,4.21E-03,4.53E-03,0,3.67E-17,8.09E-01
3474,18,4.46E-03,1.93E-02,2.08E-06,7.03E-17,6.01E-01
3475,32,7.92E-03,2.75E-02,4.62E-06,5.48E-17,4.90E-01
3476,15,3.71E-03,7.70E-03,3.83E-07,4.37E-17,8.48E-01
3477,6,1.49E-03,7.99E-03,0,3.37E-17,6.00E-01
3478,17,4.21E-03,1.44E-02,0,4.10E-17,8.01E-01
3479,15,3.71E-03,6.44E-03,0,3.55E-17,9.24E-01
3480,25,6.19E-03,2.28E-02,1.69E-06,5.01E-17,6.63E-01
3481,14,3.47E-03,6.19E-03,0,4.22E-17,9.23E-01
3482,13,3.22E-03,2.15E-02,2.07E-07,4.35E-17,6.92E-01
3483,13,3.22E-03,1.91E-02,0,3.70E-17,3.85E-01
3484,15,3.71E-03,2.80E-02,1.31E-05,5.65E-17,5.43E-01
3485,19,4.71E-03,1.84E-02,1.63E-06,6.67E-17,5.73E-01
3486,30,7.43E-03,2.18E-02,2.20E-07,4.59E-17,6.18E-01
3487,10,2.48E-03,2.07E-02,4.38E-05,2.49E-16,5.56E-01
3488,47,1.16E-02,2.40E-02,1.12E-05,7.36E-17,5.62E-01
3489,5,1.24E-03,1.60E-03,0,3.48E-17,1.00E+00
3490,15,3.71E-03,4.19E-03,2.63E-07,3.91E-17,5.24E-01
3491,23,5.70E-03,1.88E-02,4.57E-07,6.75E-17,5.85E-01
3492,9,2.23E-03,2.31E-02,0,3.51E-17,5.00E-01
3493,19,4.71E-03,2.02E-02,6.08E-07,4.80E-17,7.19E-01
3494,4,9.91E-04,9.84E-03,0,3.98E-17,5.00E-01
3495,56,1.39E-02,2.20E-02,1.50E-05,7.97E-17,3.89E-01
3496,19,4.71E-03,2.54E-02,2.27E-05,8.36E-17,2.75E-01
3497,24,5.94E-03,2.26E-02,8.06E-07,4.30E-17,6.38E-01
3498,18,4.46E-03,2.06E-02,3.99E-07,4.33E-17,8.63E-01
3499,21,5.20E-03,2.05E-02,4.18E-06,4.40E-17,3.90E-01
3500,20,4.95E-03,1.76E-02,1.61E-05,4.36E-17,6.79E-01
3501,50,1.24E-02,2.39E-02,1.23E-05,1.15E-16,5.29E-01
3502,8,1.98E-03,5.17E-03,0,3.97E-17,8.21E-01
3503,13,3.22E-03,1.58E-02,0,4.03E-17,6.03E-01
3504,8,1.98E-03,7.95E-03,7.92E-07,8.25E-17,5.36E-01
3505,25,6.19E-03,2.40E-02,2.20E-05,8.41E-17,4.90E-01
3506,48,1.19E-02,2.46E-02,2.07E-05,6.68E-17,3.44E-01
3507,9,2.23E-03,1.89E-02,1.15E-06,5.12E-17,4.72E-01
3508,24,5.94E-03,2.04E-02,2.86E-05,7.94E-17,4.35E-01
3509,22,5.45E-03,1.64E-02,5.46E-08,5.99E-17,6.97E-01
3510,20,4.95E-03,1.53E-02,2.76E-07,7.41E-17,6.11E-01
3511,22,5.45E-03,2.00E-02,7.18E-06,5.99E-17,1.90E-01
3512,13,3.22E-03,1.96E-02,2.25E-05,5.32E-17,4.49E-01
3513,6,1.49E-03,1.80E-03,2.04E-08,4.76E-17,8.00E-01
3514,41,1.02E-02,2.37E-02,6.61E-06,7.05E-17,5.80E-01
3515,11,2.72E-03,1.82E-02,5.51E-06,6.96E-17,4.73E-01
3516,14,3.47E-03,6.01E-03,6.13E-08,5.52E-17,9.45E-01
3517,17,4.21E-03,1.59E-02,1.06E-06,7.94E-17,7.13E-01
3518,33,8.17E-03,2.29E-02,2.99E-06,8.32E-17,7.06E-01
3519,17,4.21E-03,9.12E-03,9.31E-06,5.45E-17,8.46E-01
3520,10,2.48E-03,1.91E-02,3.48E-06,6.02E-17,5.33E-01
3521,58,1.44E-02,2.54E-02,1.02E-04,1.41E-16,2.50E-01
3522,9,2.23E-03,7.66E-03,3.81E-07,4.78E-17,5.00E-01
3523,14,3.47E-03,5.89E-03,2.04E-08,5.09E-17,9.23E-01
3524,16,3.96E-03,1.85E-02,5.67E-06,5.16E-17,5.75E-01
3525,36,8.92E-03,1.79E-02,1.10E-05,7.97E-17,4.27E-01
3526,30,7.43E-03,2.24E-02,4.44E-05,1.25E-16,3.43E-01
3527,23,5.70E-03,2.20E-02,1.54E-06,6.94E-17,7.08E-01
3528,36,8.92E-03,2.24E-02,3.91E-06,1.21E-16,6.49E-01
3529,35,8.67E-03,1.82E-02,1.24E-05,1.18E-16,4.08E-01
3530,8,1.98E-03,1.03E-03,1.43E-06,1.04E-16,5.36E-01
3531,9,2.23E-03,3.88E-03,2.36E-07,4.76E-17,7.22E-01
3532,15,3.71E-03,1.82E-02,5.11E-06,5.10E-17,4.10E-01
3533,15,3.71E-03,1.06E-02,4.44E-06,9.20E-17,5.81E-01
3534,23,5.70E-03,2.01E-02,1.53E-05,7.56E-17,3.56E-01
3535,19,4.71E-03,1.77E-02,1.22E-05,8.03E-17,4.44E-01
3536,11,2.72E-03,3.83E-03,1.12E-06,4.14E-17,4.00E-01
3537,4,9.91E-04,2.26E-03,0,3.51E-17,6.67E-01
3538,20,4.95E-03,4.42E-03,3.58E-06,4.89E-17,6.79E-01
3539,10,2.48E-03,1.45E-02,0,3.73E-17,2.67E-01
3540,34,8.42E-03,1.66E-02,5.46E-06,1.00E-16,4.78E-01
3541,12,2.97E-03,4.06E-03,1.23E-08,5.64E-17,9.24E-01
3542,33,8.17E-03,2.28E-02,1.48E-05,1.24E-16,5.45E-01
3543,10,2.48E-03,1.49E-02,5.71E-06,1.10E-16,4.22E-01
3544,5,1.24E-03,7.43E-03,0,3.28E-17,5.00E-01
3545,83,2.06E-02,2.45E-02,6.51E-05,2.69E-16,3.40E-01
3546,16,3.96E-03,3.29E-03,1.62E-06,6.58E-17,4.42E-01
3547,13,3.22E-03,1.25E-02,6.02E-06,1.01E-16,3.33E-01
3548,8,1.98E-03,4.68E-03,1.72E-06,6.88E-17,5.00E-01
3549,15,3.71E-03,3.51E-03,8.87E-06,8.29E-17,5.14E-01
3550,19,4.71E-03,1.39E-02,7.88E-06,1.03E-16,4.50E-01
3551,9,2.23E-03,7.43E-04,3.76E-06,1.37E-16,5.56E-01
3552,7,1.73E-03,1.34E-02,1.72E-07,5.78E-17,7.14E-01
3553,33,8.17E-03,1.75E-02,1.52E-05,1.45E-16,4.41E-01
3554,21,5.20E-03,1.66E-02,1.27E-05,1.34E-16,5.95E-01
3555,20,4.95E-03,2.20E-02,4.17E-05,8.88E-17,3.05E-01
3556,13,3.22E-03,1.12E-02,5.48E-06,8.88E-17,4.74E-01
3557,31,7.68E-03,1.83E-02,2.38E-06,1.71E-16,7.01E-01
3558,38,9.41E-03,1.65E-02,1.99E-06,7.05E-17,4.08E-01
3559,27,6.69E-03,1.81E-02,2.90E-05,1.98E-16,4.47E-01
3560,3,7.43E-04,4.67E-03,0,3.71E-17,1.00E+00
3561,14,3.47E-03,1.85E-02,1.33E-05,7.49E-17,3.19E-01
3562,15,3.71E-03,5.71E-03,2.04E-08,6.99E-17,9.24E-01
3563,17,4.21E-03,9.51E-03,8.93E-06,1.22E-16,5.88E-01
3564,17,4.21E-03,1.63E-02,6.89E-06,6.77E-17,4.71E-01
3565,4,9.91E-04,5.62E-03,0,4.80E-17,1.00E+00
3566,9,2.23E-03,3.29E-03,1.89E-05,1.14E-16,3.61E-01
3567,14,3.47E-03,4.11E-03,1.23E-08,5.77E-17,9.01E-01
3568,35,8.67E-03,1.85E-02,3.86E-05,1.45E-16,3.48E-01
3569,26,6.44E-03,1.80E-02,6.79E-06,8.33E-17,7.17E-01
3570,1,2.48E-04,0,0,3.43E-17,0
3571,17,4.21E-03,3.54E-03,6.54E-08,5.05E-17,8.01E-01
3572,8,1.98E-03,8.47E-03,0,4.69E-17,1.00E+00
3573,22,5.45E-03,1.56E-02,3.36E-05,1.79E-16,4.72E-01
3574,15,3.71E-03,1.60E-02,5.56E-07,6.68E-17,6.38E-01
3575,3,7.43E-04,7.13E-03,0,3.90E-17,1.00E+00
3576,42,1.04E-02,1.93E-02,5.55E-05,2.55E-16,4.91E-01
3577,52,1.29E-02,2.02E-02,2.34E-05,2.19E-16,5.00E-01
3578,24,5.94E-03,1.85E-02,6.42E-07,1.17E-16,7.25E-01
3579,16,3.96E-03,3.08E-03,1.53E-08,7.35E-17,9.42E-01
3580,9,2.23E-03,1.43E-03,2.03E-07,6.82E-17,6.11E-01
3581,12,2.97E-03,3.91E-03,2.04E-08,8.59E-17,9.70E-01
3582,3,7.43E-04,3.92E-03,0,4.68E-17,1.00E+00
3583,10,2.48E-03,6.68E-03,2.41E-06,7.62E-17,3.11E-01
3584,49,1.21E-02,1.72E-02,2.90E-05,1.33E-16,3.25E-01
3585,8,1.98E-03,1.22E-03,2.36E-07,7.75E-17,6.07E-01
3586,44,1.09E-02,1.92E-02,2.25E-05,2.90E-16,4.79E-01
3587,17,4.21E-03,2.89E-03,5.11E-08,5.11E-17,8.38E-01
3588,4,9.91E-04,6.74E-04,0,4.36E-17,8.33E-01
3589,2,4.95E-04,5.67E-03,0,3.31E-17,1.00E+00
3590,27,6.69E-03,1.60E-02,7.05E-06,9.66E-17,6.44E-01
3591,19,4.71E-03,1.51E-02,4.64E-07,9.71E-17,7.89E-01
3592,13,3.22E-03,7.55E-03,1.21E-05,7.28E-17,3.33E-01
3593,47,1.16E-02,1.83E-02,6.37E-05,2.23E-16,3.61E-01
3594,12,2.97E-03,5.24E-03,5.98E-07,9.47E-17,9.70E-01
3595,14,3.47E-03,3.96E-03,4.75E-08,7.52E-17,8.90E-01
3596,86,2.13E-02,2.05E-02,5.54E-05,5.13E-16,3.32E-01
3597,3,7.43E-04,0,0,6.70E-17,1.00E+00
3598,11,2.72E-03,3.07E-03,9.76E-08,1.30E-16,8.73E-01
3599,33,8.17E-03,1.10E-02,6.57E-06,1.39E-16,5.83E-01
3600,7,1.73E-03,6.08E-03,6.00E-06,7.05E-17,3.81E-01
3601,21,5.20E-03,1.85E-02,9.08E-05,1.72E-16,4.71E-01
3602,17,4.21E-03,5.92E-03,1.23E-06,1.20E-16,6.32E-01
3603,9,2.23E-03,9.44E-03,7.32E-08,1.33E-16,6.67E-01
3604,76,1.88E-02,2.32E-02,4.41E-04,6.85E-16,2.92E-01
3605,39,9.66E-03,1.23E-02,9.18E-06,4.94E-16,5.55E-01
3606,5,1.24E-03,1.71E-03,2.04E-08,4.64E-17,8.00E-01
3607,8,1.98E-03,3.53E-03,3.86E-07,6.26E-17,7.50E-01
3608,19,4.71E-03,1.02E-02,3.28E-06,1.19E-16,7.84E-01
3609,27,6.69E-03,1.17E-02,6.86E-07,1.35E-16,7.09E-01
3610,15,3.71E-03,1.26E-02,7.06E-06,4.31E-17,3.24E-01
3611,57,1.41E-02,1.37E-02,2.26E-05,7.83E-16,4.34E-01
3612,19,4.71E-03,8.08E-03,1.57E-05,8.56E-17,2.51E-01
3613,15,3.71E-03,5.17E-03,7.43E-07,1.20E-16,9.24E-01
3614,10,2.48E-03,6.29E-03,4.39E-06,1.03E-16,5.78E-01
3615,20,4.95E-03,1.02E-02,1.80E-05,1.66E-16,6.26E-01
3616,12,2.97E-03,2.46E-03,5.32E-07,4.69E-17,5.91E-01
3617,33,8.17E-03,1.49E-02,1.52E-04,2.77E-16,2.78E-01
3618,20,4.95E-03,1.08E-02,4.10E-06,1.84E-16,7.58E-01
3619,4,9.91E-04,3.47E-03,0,3.33E-17,6.67E-01
3620,16,3.96E-03,8.17E-03,3.06E-07,8.89E-17,6.00E-01
3621,11,2.72E-03,8.48E-03,1.25E-06,9.25E-17,4.73E-01
3622,12,2.97E-03,6.68E-03,3.56E-07,1.16E-16,6.36E-01
3623,19,4.71E-03,9.55E-03,1.11E-06,1.73E-16,6.78E-01
3624,14,3.47E-03,2.20E-03,8.53E-07,9.41E-17,5.05E-01
3625,37,9.16E-03,1.28E-02,1.97E-05,2.94E-16,5.29E-01
3626,8,1.98E-03,1.11E-03,7.23E-07,6.98E-17,4.64E-01
3627,19,4.71E-03,8.28E-03,4.31E-06,4.30E-16,7.31E-01
3628,23,5.70E-03,5.06E-03,3.48E-05,1.26E-16,5.26E-01
3629,37,9.16E-03,1.01E-02,1.47E-05,2.53E-16,4.92E-01
3630,13,3.22E-03,5.29E-03,2.31E-08,1.38E-16,8.85E-01
3631,10,2.48E-03,6.85E-03,3.09E-07,1.11E-16,6.67E-01
3632,6,1.49E-03,2.70E-03,4.22E-06,4.84E-17,5.33E-01
3633,65,1.61E-02,1.41E-02,6.47E-05,8.21E-16,4.02E-01
3634,22,5.45E-03,5.43E-03,1.69E-06,2.39E-16,7.36E-01
3635,27,6.69E-03,9.32E-03,5.96E-06,6.53E-16,6.38E-01
3636,25,6.19E-03,8.73E-03,1.13E-06,1.78E-16,7.20E-01
3637,5,1.24E-03,5.73E-03,4.07E-07,4.85E-17,7.00E-01
3638,11,2.72E-03,2.14E-03,1.53E-07,5.58E-17,6.36E-01
3639,12,2.97E-03,4.94E-03,0,1.03E-16,9.85E-01
3640,42,1.04E-02,9.57E-03,1.43E-05,9.45E-16,5.64E-01
3641,10,2.48E-03,1.96E-03,1.94E-07,4.96E-17,8.44E-01
3642,23,5.70E-03,7.15E-03,9.55E-06,5.50E-16,5.14E-01
3643,24,5.94E-03,1.15E-02,1.12E-06,9.00E-17,5.80E-01
3644,13,3.22E-03,3.45E-03,8.63E-07,1.27E-16,7.69E-01
3645,18,4.46E-03,1.06E-02,5.95E-05,3.43E-16,3.92E-01
3646,17,4.21E-03,7.94E-03,3.60E-06,1.70E-16,7.79E-01
3647,8,1.98E-03,1.55E-03,6.13E-08,6.31E-17,8.93E-01
3648,21,5.20E-03,8.12E-03,8.43E-06,2.10E-16,5.24E-01
3649,15,3.71E-03,4.82E-03,6.33E-07,1.53E-16,9.24E-01
3650,1,2.48E-04,0,0,3.78E-17,0
3651,32,7.92E-03,1.02E-02,5.97E-06,4.10E-16,5.77E-01
3652,7,1.73E-03,1.47E-03,3.47E-06,7.36E-17,6.19E-01
3653,4,9.91E-04,1.82E-03,0,3.69E-17,1.00E+00
3654,12,2.97E-03,6.85E-03,1.01E-05,2.51E-16,7.12E-01
3655,15,3.71E-03,2.06E-03,6.03E-07,6.23E-17,9.05E-01
3656,22,5.45E-03,1.06E-02,3.36E-06,3.38E-16,7.06E-01
3657,13,3.22E-03,2.00E-03,8.65E-08,1.04E-16,8.46E-01
3658,16,3.96E-03,6.66E-03,1.71E-06,4.39E-16,6.08E-01
3659,10,2.48E-03,2.29E-03,1.96E-06,1.56E-16,5.11E-01
3660,6,1.49E-03,4.31E-03,1.07E-06,4.28E-17,4.67E-01
3661,6,1.49E-03,4.54E-03,0,4.51E-17,6.67E-01
3662,17,4.21E-03,1.54E-03,8.22E-06,1.38E-16,4.26E-01
3663,14,3.47E-03,3.20E-03,1.51E-07,1.21E-16,8.02E-01
3664,10,2.48E-03,2.12E-03,3.98E-06,8.05E-17,5.33E-01
3665,6,1.49E-03,1.51E-03,4.29E-07,5.79E-17,8.00E-01
3666,9,2.23E-03,2.85E-03,0,1.89E-16,9.44E-01
3667,23,5.70E-03,8.84E-03,3.53E-06,4.02E-16,5.53E-01
3668,11,2.72E-03,5.25E-03,1.24E-08,1.05E-16,9.82E-01
3669,7,1.73E-03,4.94E-03,0,4.01E-17,1.00E+00
3670,22,5.45E-03,7.88E-03,1.40E-06,6.34E-16,6.93E-01
3671,9,2.23E-03,6.02E-03,3.99E-07,5.40E-17,3.89E-01
3672,47,1.16E-02,1.02E-02,3.58E-05,8.37E-16,3.50E-01
3673,4,9.91E-04,0,0,1.14E-16,5.00E-01
3674,38,9.41E-03,1.02E-02,3.15E-05,8.05E-16,5.09E-01
3675,14,3.47E-03,2.47E-03,5.52E-08,8.96E-17,9.12E-01
3676,5,1.24E-03,1.21E-03,0,7.15E-17,1.00E+00
3677,50,1.24E-02,1.02E-02,5.24E-05,1.11E-15,4.00E-01
3678,5,1.24E-03,1.34E-03,4.30E-06,6.08E-17,5.00E-01
3679,13,3.22E-03,1.49E-03,1.18E-06,1.06E-16,4.49E-01
3680,43,1.06E-02,1.32E-02,9.97E-05,3.80E-16,3.05E-01
3681,10,2.48E-03,6.06E-03,2.05E-07,3.19E-16,7.78E-01
3682,9,2.23E-03,7.43E-04,4.69E-07,1.02E-16,5.56E-01
3683,17,4.21E-03,8.15E-03,2.02E-06,3.04E-16,5.88E-01
3684,67,1.66E-02,1.18E-02,5.84E-05,1.31E-15,3.48E-01
3685,15,3.71E-03,2.87E-03,7.16E-08,2.17E-16,8.19E-01
3686,4,9.91E-04,0,0,3.63E-16,1.00E+00
3687,33,8.17E-03,8.02E-03,4.08E-06,9.63E-16,7.10E-01
3688,2,4.95E-04,0,0,5.03E-17,1.00E+00
3689,3,7.43E-04,5.21E-03,0,5.69E-17,1.00E+00
3690,26,6.44E-03,7.81E-03,2.08E-05,2.66E-16,2.80E-01
3691,3,7.43E-04,4.50E-03,0,4.25E-17,1.00E+00
3692,38,9.41E-03,8.73E-03,6.67E-06,1.35E-15,6.51E-01
3693,29,7.18E-03,7.05E-03,5.25E-06,1.36E-15,5.79E-01
3694,5,1.24E-03,6.86E-04,2.53E-06,7.76E-17,5.00E-01
3695,15,3.71E-03,4.65E-03,6.33E-07,1.91E-16,9.24E-01
3696,15,3.71E-03,1.90E-03,1.16E-06,9.10E-17,8.57E-01
3697,21,5.20E-03,7.09E-03,3.33E-06,6.60E-16,6.14E-01
3698,18,4.46E-03,3.63E-03,1.40E-05,3.07E-16,6.73E-01
3699,3,7.43E-04,0,0,5.46E-17,1.00E+00
3700,7,1.73E-03,4.77E-03,0,4.76E-17,1.00E+00
3701,15,3.71E-03,2.44E-03,2.04E-07,8.66E-17,7.90E-01
3702,38,9.41E-03,8.49E-03,1.26E-05,1.52E-15,5.32E-01
3703,15,3.71E-03,5.45E-03,5.20E-07,1.53E-16,6.48E-01
3704,2,4.95E-04,1.52E-03,0,3.74E-17,1.00E+00
3705,38,9.41E-03,1.08E-02,1.24E-04,3.40E-16,3.40E-01
3706,25,6.19E-03,5.63E-03,5.38E-06,3.49E-16,6.27E-01
3707,24,5.94E-03,7.36E-03,4.71E-06,7.30E-16,4.78E-01
3708,15,3.71E-03,2.44E-03,4.45E-08,1.02E-16,9.62E-01
3709,1,2.48E-04,0,0,3.31E-17,0
3710,26,6.44E-03,4.13E-03,2.27E-06,3.21E-16,7.14E-01
3711,29,7.18E-03,7.35E-03,1.23E-05,3.41E-16,5.59E-01
3712,8,1.98E-03,6.20E-03,3.01E-07,5.46E-16,7.50E-01
3713,26,6.44E-03,3.92E-03,5.58E-06,4.01E-16,7.57E-01
3714,26,6.44E-03,6.13E-03,1.59E-05,3.46E-16,6.18E-01
3715,14,3.47E-03,1.88E-03,5.47E-08,2.35E-16,9.23E-01
3716,7,1.73E-03,1.06E-03,0,7.46E-17,1.00E+00
3717,3,7.43E-04,4.67E-03,0,3.58E-17,1.00E+00
3718,27,6.69E-03,6.90E-03,4.33E-06,3.02E-16,6.21E-01
3719,23,5.70E-03,6.27E-03,5.70E-06,3.85E-16,4.47E-01
3720,10,2.48E-03,2.29E-03,4.17E-06,5.17E-17,5.33E-01
3721,30,7.43E-03,7.46E-03,1.53E-05,1.35E-15,5.68E-01
3722,33,8.17E-03,4.18E-03,4.16E-05,5.68E-16,5.08E-01
3723,8,1.98E-03,2.48E-04,5.11E-08,3.69E-16,6.79E-01
3724,6,1.49E-03,0,0,1.27E-16,4.67E-01
3725,19,4.71E-03,2.48E-03,3.05E-07,1.36E-16,7.49E-01
